"","cu70","Ac62","Ac50","Ac41","Ac7","Ac31","cu12","cu80","cu76","cu19","Ap20","Ap14","Ap24","Ap5","Ap19","Ap22"
"Tau2.43.2","1465344.50360748","1384205.14165488","1520972.83417606","1665773.18016271","1497613.10947891","1667959.62678549","1975745.27615047","2218571.88382985","1657368.26948955","1700989.06389443","2390738.62288735","1244242.8555483","1474621.07891001","1614761.50986069","2409896.46675439","1734228.57345265"
"NPQ.43.2","0.549001700488794","0.251184172117904","0.65402206609973","0.53384157744923","0.433061256187068","0.27998199036218","0.501291140373524","0.54770407545821","0.229920699463127","0.320152291200452","0.33522579248761","0.504115231354733","0.360581198813374","0.435256108113581","0.450422921555642","0.40364277933724"
"qP.43.2","0.926869016257457","0.95897351459411","0.957236919237934","0.617912916206915","0.955001029179506","0.931676957790638","0.943407398907159","0.925858623323844","0.834916149834438","0.947877997868715","0.882631878951869","0.937552286257502","0.88499462850324","0.916400894548633","0.918440494024238","0.884014174684318"
"ABQ.43.2","0.252711727150707","0.0484147817588225","0.208041764782775","0.083056267411653","0.0104324583182657","0.1947897987294","0.105390719671608","0.216198233468715","0.281090298599881","0.322942862953901","0.0648635636508438","0.0149862672686409","0.0876437734129909","0.0663799272684579","0.140541322441642","0.125900522010453"
"Quant.44.2","0.238847081072718","0.23196133718863","0.250139214881878","0.244655416452392","0.225979639980535","0.231698375939386","0.226461063480488","0.203212676328301","0.198631580233686","0.22237354163422","0.229661796775082","0.23250595171878","0.228623074551167","0.24469364579443","0.2705413363398","0.222571445572564"
"Sigma.44.2","4.17854583741008","4.44620940959892","3.57845382093254","3.74866506398751","5.09422103042341","4.7347163458599","4.16054663078451","3.22955952487035","4.01947363162694","3.42974826565917","4.52833295505392","4.08639620449805","4.94035894364597","4.14329610893313","3.66524954992976","4.19545442555673"
"Connect.44.2","0.134775629598699","0.154853330552519","0.170609710202352","0.211457828198326","0.163859647760104","0.161409957084578","0.120016768850282","0.0964102485341885","0.092945109582578","0.251492463132365","0.225220735930678","0.166887402086393","0.275508801512302","0.205907081303702","0.0333276999142631","0.247155397541497"
"Tau1.44.2","966.042187360616","1401.20790186285","1213.500327156","801.027693114129","1115.31468359604","1003.99634344724","1207.41867462737","701.781324218661","1416.7004817045","1147.91956077574","591.025592648789","1089.0846282092","1237.79760215674","859.477038516083","659.301313201351","888.1592039834"
"Tau2.44.2","1342806.56370177","1282536.5330174","1411728.7995875","1705546.42467194","1346394.22148965","1619763.21413693","1901201.04621704","2221372.18424151","1692223.83226856","1583288.50059057","2367939.64315431","1364156.00443977","1373191.51359202","1603111.38919174","2129324.77619454","1751468.88228276"
"NPQ.44.2","0.522227599333377","0.256528288627517","0.633639382077892","1.98831720971638","0.413121309985394","0.266015063172126","0.486170186383661","0.519084504310081","0.212256240451862","0.295347098620544","0.334897689721519","0.481164404466627","0.345864102168014","0.417286060367204","0.444150898641447","0.396097984332578"
"qP.44.2","0.912384782799459","0.943666829859792","0.945355837265567","0.940453802038326","0.936843487802764","0.919219235226509","0.935424745520271","0.923120451157578","0.806131141516949","0.933357591592873","0.867064911202005","0.929977969994047","0.87750780061744","0.918396661047095","0.916082053133918","0.872041774783769"
"ABQ.44.2","0.228264325547235","0.0757389052570469","0.206836148682986","0.177761364873751","0.041222921936347","0.17223279883077","0.0956053718715347","0.196263957849299","0.312802222045699","0.323770284475844","0.0681950826152163","0.0378868379823383","0.0137768137496413","0.0961943993348772","0.13020891473881","0.110480416390676"
"Quant.45.2","0.233762308321067","0.24641808528874","0.259187953911423","0.244778510795603","0.227084012638421","0.2302534697191","0.232420781866576","0.190400953413489","0.211874495438978","0.224577842660487","0.245558388371168","0.229372578397796","0.219028498446949","0.248593600815471","0.27269408406604","0.226916683056006"
"Sigma.45.2","4.21509833664335","4.01409067419992","3.63849073286977","3.39349272276869","5.0490794569231","4.52807032207456","4.14179190424193","3.07758429150318","3.83195454051318","3.78212160725557","4.49823034290905","3.99826681700547","5.00937213049038","4.19375382040416","3.74999943953809","4.13761515124958"
"Connect.45.2","0.114223181777423","0.134916378183509","0.13045525403868","0.199459865053888","0.097971831210131","0.130549435585859","0.130329921620592","0.21111585334149","0.0269537311401028","0.27533241898439","0.188973004139096","0.215081250425784","0.264438691095883","0.199641888308741","0.122650816582395","0.246697918029778"
"Tau1.45.2","980.534711103051","1425.23932470396","1194.52212496854","866.00161816297","1084.95944599795","1052.00219448546","1234.01770047828","772.383846065332","1430.7915444896","1233.82460664487","592.583148357701","1153.75102889589","1293.23012421431","873.089581437551","691.238459583611","915.026650914292"
"Tau2.45.2","1408363.29710772","1201720.83223531","1311659.82471904","1515842.12266119","1280190.28493612","1419449.11822765","1704551.1005686","2197082.3534587","1667539.65642104","1614941.96278509","2256994.02148553","1544382.96830257","1391941.70077589","1593492.32283006","2132209.7314839","1808971.02621858"
"NPQ.45.2","0.512228191661693","0.21004236098493","0.610590131846101","2.67587281796331","0.403545566019724","0.252959944291488","0.461848119675674","0.508538253747125","0.179845208283368","0.279601419646319","0.322352301290222","0.492952322794647","0.360585623962798","0.405462257480115","0.442761923608425","0.378816195644454"
"qP.45.2","0.900215150691681","0.915668325555878","0.94369456167348","1","0.930732426809904","0.90173806631991","0.926484152782314","0.899513036813932","0.7896365512284","0.920129609885041","0.880486601039036","0.933823755015317","0.875759660864483","0.915037280449945","0.917943918349035","0.864508573725689"
"ABQ.45.2","0.221513444081207","0.165566103808822","0.193528974502127","0.255665476362365","0.0497189619945494","0.208360580992655","0.0996821616403649","0.234085825392168","0.344861818536999","0.25429424539394","0.0743893625635162","0.0586362806266523","0","0.0851877126233148","0.11009713313867","0.12274349017943"
"Quant.46.2","0.257148864878483","0.245789449410201","0.264040528012822","0.259713598123357","0.234660377746594","0.237499425152849","0.228962529420134","0.204258244694046","0.211568647624326","0.226674924020754","0.236793818628835","0.228081021779007","0.22792516133403","0.242624692013104","0.273370147746279","0.228499986981626"
"Sigma.46.2","4.02213967422484","4.21194391297858","3.61840062871689","3.7720959699575","4.77392122760111","4.60443724252405","4.11469097381887","2.98047002870709","3.90981577316134","3.70229731449181","4.37046438300191","3.80495024942181","4.65796413741339","4.16073239808675","3.87544427826997","4.15668262256965"
"Connect.46.2","0.060496467571625","0.167421966633398","0.174836289710963","0.198374923016117","0","0.124254380304772","0.173234604211381","0.166693301720024","0.129954035087867","0.229282533614178","0.215117964382015","0.217680006256259","0.204127956207853","0.272865267543487","0.215990325052816","0.235427051002756"
"Tau1.46.2","1020.44523644719","1520.81901734036","1249.42023029898","935.353256780149","1058.24519340872","1116.43198431677","1249.24315030144","720.727947352771","1513.47302974171","1423.87949024729","600.092008006691","1129.38526441704","1336.51655029213","865.080789259292","704.69844790514","922.214486276059"
"Tau2.46.2","1339370.57046987","1182740.15080769","1260294.81009818","1530953.8219618","1197895.24324018","1489926.86626011","1493961.34894148","1733602.3633216","1548767.46397702","1651938.70763919","2116761.07415527","1353773.2056527","1543150.83441234","1484746.85581215","2081413.8470051","1639957.34650888"
"NPQ.46.2","0.46742103245387","0.204940948931318","0.593920870123912","2.56492641196858","0.374374384987753","0.230406466827861","0.456776766104907","0.467414717084761","0.164878891607581","0.272218391843658","0.324776097241583","0.484021951223127","0.33751963159009","0.409104654040366","0.445815688559391","0.37028319214099"
"qP.46.2","0.90106453927919","0.908001781118237","0.940608753235999","0.997225327863276","0.917939491910889","0.889177609150331","0.91828727669638","0.88864721116799","0.768600293046684","0.915766509698279","0.869062946606336","0.926148746933616","0.869084291272206","0.909425575409904","0.920780427274725","0.859911573839171"
"ABQ.46.2","0.257150981463195","0.124437125340735","0.197981943628079","0.172621989705344","0.101506154096928","0.195009404832404","0.105573199060916","0.258254518557609","0.331550108853526","0.270032881178971","0.100680041914511","0.104151302861545","0.0701501074232611","0.0923909019797433","0.0803281362573788","0.118700807926516"
"Quant.47.2","0.252487671721307","0.249562244952934","0.265844527303836","0.281270630225256","0.234178085040274","0.230037293761154","0.23517903213443","0.204400727884508","0.214919973527607","0.241713379033855","0.238742510824079","0.231963573501978","0.230265828050481","0.243124308307188","0.263794575072678","0.227794983399186"
"Sigma.47.2","4.00513983259461","4.28025888715858","3.60784708567372","4.00039479249799","4.72105097056662","4.85307024242091","4.06845754567061","3.05318472321532","3.99560661105958","3.3915267009605","4.24458624637187","3.85857587204013","4.6382365286879","4.02502725992413","3.9565898598564","4.17975801785802"
"Connect.47.2","0.12099293514325","0.0988644838691854","0.169184082612187","0.300072479974929","0","0.236234736042367","0.127150373376789","0.103975393825445","0.206000607895528","0.15295345132178","0.161382761943312","0.170359604297823","0.193531437340078","0.284597695310396","0.24100885262314","0.212832717394758"
"Tau1.47.2","1070.60300847321","1655.68888939","1322.14722751631","921.846989791949","1070.50475690685","1194.7576080586","1234.56956382505","653.768135638206","1560.58991310642","1484.36814699611","602.864012381015","1108.29437389982","1299.21461109193","853.405342657374","704.814599759571","975.517657276197"
"Tau2.47.2","1257826.65387029","1276032.19622908","1203082.34546857","1557317.84804501","1136171.12820929","1757963.89245295","1411808.8051684","1647055.74181255","1503991.16521089","1497128.62717858","2108451.76346821","1160824.69515922","1572785.53537922","1410620.68398657","1885978.09344044","1629350.04339482"
"NPQ.47.2","0.454469997021484","0.188805384552563","0.573973227030967","0.248310830472993","0.360113187382704","0.232508912086519","0.435497128838305","0.449705174495428","0.154647864202464","0.235886927805076","0.317088678642139","0.472109380130332","0.332319439266502","0.400331679250871","0.451320456121799","0.368757629946176"
"qP.47.2","0.886990552268885","0.895083041028121","0.932385982401185","0.533937960147713","0.905109921985759","0.877493006064839","0.911429493222556","0.875977125589192","0.76123977315642","0.902453014180043","0.865202527499823","0.923115091518512","0.868064201536194","0.903506057594842","0.91209584289598","0.857663114431042"
"ABQ.47.2","0.260290682391838","0.110236068438955","0.200321135151579","0.122546533765051","0.111456800182613","0.151541068524804","0.115623143880154","0.240158112431577","0.316882697501795","0.3313062771555","0.126582259765385","0.0915255282766712","0.0740882474159789","0.121993194619647","0.0610716838628704","0.113808366267873"
"Quant.1.3","0.287993823326206","0.255307991304677","0.324761768472624","0.286512170652973","0.274090018282063","0.262954009891701","0.290624465517999","0.276818626301669","0.231549351732818","0.257796332302886","0.231199347588","0.302711228980826","0.291466987143348","0.293696926013437","0.30109578466796","0.26462966999982"
"Sigma.1.3","5.23674451920383","4.48134404469268","4.41596185561198","4.19300871646779","4.62565936132657","5.10735186275942","3.95631028275389","3.65775702070556","4.60737941014207","4.92457160129803","4.35515460819788","4.05263771073948","4.31441620104066","3.9056324693905","3.66516919854206","4.2229994778195"
"Connect.1.3","0.281167225175084","0.186721442417531","0.207711943210692","0.150792333908342","0.051401319562102","0.167709239624035","0.0959900635335659","0.123990227411193","0","0.154132329789969","0.217821835376423","0.0914333792781866","0.15275672314165","0.211931385090725","0.192501047744415","0.138696350072377"
"Tau1.1.3","678.019996693081","832.268203685322","806.377921896338","849.620935250008","1084.18246002359","924.511084301526","960.558317901725","882.988380817817","839.177753470841","781.36014835137","679.224845096867","804.850935687192","957.055809916401","864.934674589545","659.175187004712","990.703520288951"
"Tau2.1.3","1143218.33501061","1196804.64774154","954032.033113542","1115414.97033662","1120533.90611885","1291285.50589869","982077.547547948","1138224.27006804","1563665.52769384","1325573.69006661","2012521.18587678","1101847.89069955","1131465.76255632","1148499.46894311","1367629.48281949","1533016.12440048"
"NPQ.1.3","0.173070833206995","0.0415895419596335","0.275673500547166","0.134977795157456","0.0536736632939931","0.0495669216534079","0.160540308163112","0.104267415041852","0.0420978948294815","0.0554341671013427","0.238585225732832","0.338924240936753","0.24530800417067","0.328207707341359","0.359461366956762","0.260769001604957"
"qP.1.3","0.737461959806583","0.7259082942847","0.844851637007886","0.46737621161309","0.684840539090592","0.703236221542549","0.754463151883848","0.665706815631116","0.602978834393629","0.713971877490665","0.756494234038716","0.915002305542426","0.888510466990628","0.902429988879679","0.907739355061475","0.79915866925514"
"ABQ.1.3","0.00410935679708224","0","0.00779325044133883","0.0561005348928141","0.149466492239098","0","0.0980872544400586","0.0871635227823727","0.074281886802406","0","0.0516337595121845","0.00340181091974423","0.0552145727298159","0.0449511242874232","0.0632831934761556","0.0888954541650717"
"Quant.2.3","0.288950761129332","0.245502185804072","0.31609449364827","0.279651835284158","0.270220890758107","0.260044065830966","0.288661849699715","0.265770214183745","0.228737076348953","0.26059142354415","0.237831913782989","0.295684217557208","0.286523704238905","0.291293168046723","0.302491981298785","0.26854787184513"
"Sigma.2.3","5.23292552138034","4.2659141886133","4.45064686122748","4.14521547491471","4.53058231069621","4.7908556566419","3.83836821157428","3.56091127729405","4.47700902454599","4.70414458783251","4.1350742760794","3.99303763189989","4.28488396963719","4.06928911573636","3.67067511764267","4.25241992929218"
"Connect.2.3","0.202361845519462","0.126799353789093","0.170166306810079","0.128979463304477","0.051401319562102","0.14089667879897","0.0694577622957459","0.093289255863102","0.060760261362221","0.164352210110221","0.204264578826667","0.143744545920931","0.181538908976145","0.263493645204393","0.190246192425812","0.117136108891598"
"Tau1.2.3","736.576039876339","863.760807840593","809.23575789578","911.169397182538","1097.15241111438","982.857551470282","1010.27365170859","872.381399855311","943.067766451559","824.917274735664","677.393466022837","843.967857955672","940.358168626778","880.056955449146","677.359365076867","1001.7599220028"
"Tau2.2.3","1107120.99902457","1008271.80888446","882245.880956349","1056054.69105171","1020477.22525645","1020621.93198482","853603.12810856","997840.340126564","1195872.91238038","1180111.38289521","1998681.46946153","1072915.77822107","1119739.51065784","1144251.28957309","1469231.06961897","1399810.45542931"
"NPQ.2.3","0.180400344748825","0.0380947803950487","0.281375774796497","0.131653222016307","0.051470578081","0.0389570853298672","0.139977267403122","0.108850476775906","0.0190257646097844","0.0443694464770595","0.222280886246903","0.331737651988415","0.242255216124984","0.330149013674905","0.347640820488167","0.251562137698449"
"qP.2.3","0.746054485240421","0.695722987770927","0.836938563192287","0.457422385253256","0.673561375344047","0.679684721805176","0.729724101002387","0.651707909705839","0.558303706888563","0.702486806743017","0.750803106505772","0.899561381389483","0.877425716613298","0.900442851201517","0.901250580017495","0.796934012304456"
"ABQ.2.3","0.00483562942406912","0.0480725991869585","0","0.0668593999914046","0.166948587452656","0.0619687490938832","0.124974290499471","0.111332522185246","0.100476002074351","0.0447606474860512","0.0995578347639888","0.0180582729279749","0.0616816404777164","0.00493197314597027","0.0618760314387377","0.082548044647723"
"Quant.3.3","0.291761022720968","0.268661963380257","0.335352182080219","0.290471924522457","0.278627264551012","0.265745989791069","0.292854427335369","0.275930437277914","0.22636332710976","0.257037062726083","0.241033819897587","0.301812537809944","0.287626341343395","0.283613200023969","0.301535802616592","0.267027916978032"
"Sigma.3.3","5.25835296771316","4.04724712839078","4.41438127053125","3.90747455681602","4.43587208535238","4.49523578202121","3.94111061405967","3.46420341869845","3.97467244356767","4.45359864802882","4.16882667566605","3.88477899133875","4.42235957250372","3.93686937559232","3.64965439598634","4.15004472458907"
"Connect.3.3","0.169938397870352","0.0108744373905402","0.150462044524821","0.0568636970565175","0.054599689069849","0.103372793711236","0.128597883184826","0.0745225085688207","0.060760261362221","0.216823214912454","0.220267411178035","0.120290717902455","0.167948654778059","0.150931927687126","0.113223190063044","0.0932825921324684"
"Tau1.3.3","763.062159721276","869.246503787965","818.735160855823","896.79732641009","1112.93164761346","1047.75752765924","1000.21583243496","922.436635657974","1014.26860565983","789.823683273784","658.691290109449","857.873626416206","970.982710918362","897.07173457911","693.956122631184","1030.1626743154"
"Tau2.3.3","1090446.60342196","987850.449389296","916803.805241139","925025.529664173","984104.403666649","969151.42179876","819749.20161206","1056668.34856232","1121970.48692625","1057661.75474499","2313107.74710341","1061190.09267118","1176245.18880217","1201395.02296243","1853169.59496781","1302455.1089447"
"NPQ.3.3","0.211252192916198","0.0177887959444515","0.275632802490213","0.106189204924333","0.0318445584398129","0.00775969879798161","0.117637419956387","0.0708346847431917","0","0.0289946859296086","0.216406929523507","0.318370091500339","0.239230192620736","0.337452731323341","0.347531604857023","0.249721852015678"
"qP.3.3","0.779196237726893","0.716744043087809","0.859723203687879","0.451291295736631","0.662434083699746","0.640975800814395","0.712798343066288","0.62466503659275","0.519787190269239","0.668727713092765","0.750047434763984","0.898198002091241","0.876369871570087","0.894983414611771","0.899846596073152","0.792951261502033"
"ABQ.3.3","0","0.0968675718651868","0.00814838647661831","0.120377897233281","0.184363233428536","0.119849992165506","0.101552294829678","0.135467110803338","0.20140584321349","0.0956373450119135","0.0922080069890607","0.044680530538028","0.0315767687775415","0.0373127270796483","0.0672483518403652","0.104635311026914"
"Quant.4.3","0.290186947708684","0.262775949377595","0.330123942955981","0.294218841321174","0.271182936117481","0.258615704507792","0.28265739289176","0.267745041257148","0.222054978997681","0.262523958682965","0.23564359399769","0.295092239648992","0.279093120253395","0.299084235274889","0.302836121862073","0.268047055950786"
"Sigma.4.3","5.15949773507762","3.85723125152633","4.42674002612604","3.68791692434907","4.39245524326646","4.29614133098844","3.97712309441928","3.51231313118948","3.53663377816962","4.35059576990727","4.09175884989934","3.74998093035595","4.34552557645616","3.85088094414054","3.56948038732405","3.95958285028209"
"Connect.4.3","0.098575686623868","0","0.185307274375641","0","0.0574622409262552","0.0348276663909558","0.151120616614361","0.0909559710498904","0","0.184284735859596","0.155296528953488","0.107952771467611","0.162972280955334","0.077558503060874","0.0906647161134377","0.0206429320117439"
"Tau1.4.3","780.291382786449","882.135433984794","842.418562594317","900.233379648713","1063.80630018499","1058.78686991473","953.797330901424","943.698531731167","1021.33202661099","805.703751235999","641.751194958929","881.485938957956","948.76096324954","898.774982945336","698.041223780225","1030.54642955831"
"Tau2.4.3","1145485.25135583","994870.835330362","925168.08553815","897789.072276096","936145.760546178","1028573.06996634","806269.862244661","1133984.06273729","1217665.87010673","1086398.53006831","2188155.30380211","1140796.19149549","1123652.49798308","1137987.34712408","1887072.61978353","1241464.04958838"
"NPQ.4.3","0.218144011607592","0.0189918154116437","0.276797528428321","0.0900485298773091","0.0557316500595805","0.0175802981476549","0.150200491743276","0.0951079643364314","0.0173133173333235","0.0350838417501419","0.208524733264704","0.313143248209251","0.242780429922147","0.307374514681847","0.333901480050118","0.241834239784881"
"qP.4.3","0.782978711281612","0.704194114779383","0.853226348227032","0.443664219002224","0.681734877305235","0.641033838807977","0.730356440383445","0.639157672150882","0.540295565271482","0.691698753703232","0.733035166288163","0.884401518473269","0.865601369306021","0.894040050183906","0.891773123252935","0.787381157638092"
"ABQ.4.3","0.0187996570870235","0.139269109209656","0.0053715416762713","0.169803106160662","0.192346415092099","0.158831925735521","0.0933425962180326","0.123460763683596","0.289416899118123","0.116553454363314","0.108990080361926","0.0778291890304919","0.0484021366609564","0.0583395787934069","0.0877386313587647","0.145727118023521"
"Quant.5.3","0.287188135811295","0.26515903361523","0.330391780389608","0.291033778128626","0.272593328543229","0.266118219881791","0.28964278992861","0.269908603575191","0.219282120976098","0.260199448684076","0.244520616002528","0.298676894747012","0.283487115629018","0.297191208384635","0.305284594344555","0.268133951414634"
"Sigma.5.3","4.88196489007195","3.93193965995752","4.44318457303023","3.74295814963005","4.38523074964385","4.30934030638361","3.92237175623315","3.39862785293669","3.49386727292692","4.28132732585454","4.09743381186133","3.64723998584618","4.26881757890313","3.98241517697059","3.61492271522019","4.13103278388869"
"Connect.5.3","0.0291175805350955","0.0374467518532021","0.246749456362737","0.0051197982162876","0.0761693662011112","0.0421722286557129","0.108539336717389","0.123407338245753","0.0350079734777471","0.147444189580322","0.171767388265762","0.103910373061308","0.138013108696772","0.178096562368994","0.118878422992212","0.0807893287637695"
"Tau1.5.3","804.792992290299","981.481372338375","820.718113732878","910.743645346047","977.551235884036","1057.64419153604","968.521502221082","967.560584597271","978.231409296818","862.293912934941","627.448918496392","894.913185331971","908.972887771449","907.974551543597","676.40599919081","1021.88786856927"
"Tau2.5.3","1218376.32096629","1035610.08910562","882743.281598628","903604.289537275","917408.063532752","1052068.1639301","799170.436448911","1151883.33039297","1187065.94498846","1099919.61111104","2059902.07391159","1083847.34402807","1044337.48610056","1132860.11607008","1536443.77259926","1278416.03197683"
"NPQ.5.3","0.216203201925598","0.0230720107227428","0.283815607563404","0.0946491898904059","0.0529230830620084","0.0232948165655052","0.139133050720944","0.0912217047734622","0.0292844579897791","0.0361855375108577","0.200256987417212","0.299961195164276","0.230559339064074","0.317231717245641","0.334589338371241","0.238855823614794"
"qP.5.3","0.776607576965322","0.717474271646722","0.858748861786398","0.443427098088463","0.680629861055753","0.667958640522798","0.730497836345649","0.638388657381954","0.554532269662246","0.688124286250896","0.739096989929165","0.879273100180463","0.861086661135412","0.899002615279214","0.895703772304376","0.784798204590473"
"ABQ.5.3","0.0715790818821543","0.122598126645916","0.00167667497106183","0.157412627958813","0.193674803851983","0.156247616733548","0.105824157626851","0.151832267948187","0.298009577301774","0.130619336568066","0.107754316577403","0.103094570875876","0.0651999129686047","0.0261753589988958","0.0761248176541178","0.108737103056072"
"Quant.6.3","0.290884650554321","0.260608189917608","0.315534710522845","0.287914878343646","0.268759941784001","0.262380802329825","0.29032759577839","0.268205982463379","0.218634112387015","0.267928531044197","0.240176720881201","0.307940361671858","0.290133298434381","0.296303633360827","0.309417726025087","0.266859912524226"
"Sigma.6.3","4.81768906466504","3.87725528115471","4.39897808239883","3.80034679209809","4.50224972354328","4.30155642110329","3.87970990328416","3.34498791556708","3.99159326792149","4.05752194644332","4.53829118763262","3.76612895583964","4.24214885849961","3.95317335650123","3.57695714551781","4.29282075371846"
"Connect.6.3","0.0956982845138725","0.0374467518532021","0.205137271485451","0.0175671573695267","0.0900437030848611","0.0648758596032726","0.10031068513803","0.142334713580178","0.117358617239481","0.0708910056369482","0.222892509910561","0.107876036362004","0.154790355255561","0.172955985767379","0.0657720372428153","0.181157064125728"
"Tau1.6.3","764.090077296376","999.885426074731","805.749740262497","944.627235737117","1025.53062367844","1059.06643380652","1124.98449977961","998.5341427414","1079.41932605053","925.661570944544","635.389435568364","874.829315634895","969.154053584112","897.160388042322","679.992441922133","1014.69059434767"
"Tau2.6.3","1084737.71085139","1032034.31455247","841180.168151188","840254.958904124","908596.086264924","967064.926664022","813593.415811833","1083343.42266","1170735.86475777","990630.037663023","2235138.6425599","930849.651646592","1010990.7222483","1082989.61790409","1559787.73959862","1350826.61888576"
"NPQ.6.3","0.201158493498147","0.0343243168368184","0.279977520391929","0.100511925777816","0.0602699860320666","0.0402806138677479","0.132018485041542","0.0981543794293862","0.0424871579834607","0.0266304449372284","0.199798344747811","0.288671554348027","0.229475429695149","0.306564976571467","0.328476010911778","0.24504078608654"
"qP.6.3","0.768607992387385","0.726168970158495","0.835107016933785","0.444202672770818","0.683209176309084","0.687129843372497","0.724065790891715","0.643545563175019","0.575163132101926","0.69024987124855","0.731395985726022","0.883974037502059","0.871171456897888","0.88929813571814","0.897040926697963","0.788463712482404"
"ABQ.6.3","0.0838026480447104","0.134800800276291","0.0116092739863907","0.14449371636293","0.17215818306979","0.157771671760397","0.115549701422451","0.165218748020392","0.198006098542997","0.176066006355999","0.0117544521260825","0.0738581721020318","0.0710399194091312","0.0333258955590882","0.0858277768581878","0.0738316394045775"
"Quant.7.3","0.294481693420149","0.267265578483465","0.336281080679522","0.294037959921509","0.279616891588383","0.269692529927349","0.30345894423769","0.271265493782787","0.222695707396905","0.268185850929988","0.242862002039902","0.309987949035055","0.29269445976627","0.308315719838086","0.311208746036334","0.265815272116997"
"Sigma.7.3","5.01369100712957","3.82476285946728","4.31985585132196","3.72285610267661","4.35385402806256","4.19244121920751","3.76979471388348","3.23013860974622","4.03285118915326","4.10435169762953","4.59227081507847","3.72389014708236","4.10773700979088","3.92788668935031","3.62078166216575","4.33627061148972"
"Connect.7.3","0.196341197851627","0","0.121308822739482","0.0404327101736833","0.0579615288559584","0.108432915093795","0.112758539056897","0.133248151831469","0.0823506437617335","0.0949192719241732","0.136190431519823","0.169414087321797","0.16439150759453","0.130029199458242","0.145749741406585","0.179650289352429"
"Tau1.7.3","733.482062219443","928.981371287421","811.549676222113","1005.22877662365","1176.37879343268","1039.17489354072","1212.3658575809","1008.93538857103","1278.53125559779","934.120701126638","673.510136704394","862.125883498516","1034.22505351683","853.878930887225","673.891813126452","990.712955729788"
"Tau2.7.3","960034.446559743","936047.357899556","769478.404178188","875542.457552838","855686.439199658","866779.706648689","789841.170575858","943615.667222311","1160104.04721566","883111.310501484","2073804.37086623","836031.083373684","964892.57408177","979773.245230216","1480916.87917866","1319788.8315573"
"NPQ.7.3","0.197459777980241","0.00861056442487826","0.266159499369795","0.0938501278811771","0.0445109967746877","0.0223950236825333","0.100384114453167","0.0685393234432659","0.0459662668076814","0.00704504921761695","0.209025566006504","0.276260681366238","0.208932393532322","0.286136046858013","0.322422971204373","0.238400020758655"
"qP.7.3","0.770822759071359","0.696566225191033","0.854042710007754","0.446288143893901","0.683184712200169","0.674724656522218","0.71224824850062","0.613441624126494","0.589804425874828","0.657501130534931","0.74546571612101","0.877066009086327","0.855314464958748","0.890810719121575","0.895125975262658","0.780790696848341"
"ABQ.7.3","0.0465282498314283","0.146514344508541","0.0293869664306399","0.161937853793042","0.199444133364591","0.179136011799586","0.140606864073024","0.193880749116405","0.189716526185866","0.166556600263931","0","0.0842452639964925","0.100473879879107","0.039509273852431","0.074627431373936","0.0644574106983706"
"Quant.8.3","0.289608884427084","0.270620502240476","0.339252582991762","0.290443525633073","0.276836391658553","0.260167544251889","0.295298056999698","0.281182006740923","0.227949613264423","0.267693207166356","0.249986845261888","0.309501693574446","0.297363406255514","0.309711711087806","0.301468904551395","0.274028212054778"
"Sigma.8.3","4.944970757072","3.89153253919655","4.2162357995669","3.65528215435311","3.98943130676111","4.07643628035147","3.76309180080061","3.11175067388282","3.5380883569663","4.30543385549467","4.32767548990999","3.684533232844","4.10425955979905","3.8245751554492","3.80081995183033","4.34485846092853"
"Connect.8.3","0.187839069823512","0.0471258009912703","0.181389572722826","0.0925130808289737","0.0412246401158023","0.177625941046831","0.124699363775111","0.10812209282123","0","0.132323153476851","0.140510854174569","0.181422058056016","0.190672147883356","0.0835012045879151","0.223448614370009","0.234523254073585"
"Tau1.8.3","757.118970554029","948.54004236216","800.975994220543","1016.44468907663","1211.73509347825","1055.89375248156","1266.62271872265","1062.88367437929","1283.96787038775","939.380128567605","665.560193051982","881.531954476888","1029.26437506395","892.970862350738","658.622204795465","995.006001983961"
"Tau2.8.3","926605.487907556","864417.477048395","731911.422258346","879846.755918046","862477.335930177","893256.868643004","774531.67790986","930356.444345583","1100859.97519876","826125.232208602","1898112.56509144","836758.350950835","959107.731794242","1024699.02931191","1369539.43069982","1310983.38046539"
"NPQ.8.3","0.192987424772493","0.00351750232559386","0.258686527601996","0.0905637128472033","0.0386363762835599","0.0229262921184569","0.0944464105444778","0.0571173287839092","0.0347174369198662","0.00606250021417017","0.190104482773122","0.272391986418958","0.203712204729976","0.277000538645801","0.330800707374188","0.23920600889714"
"qP.8.3","0.759014649628232","0.695690504901721","0.852693921263115","0.439692353030337","0.668702741460319","0.65360945964266","0.691112164674886","0.617322592988881","0.582912452300902","0.654615724044033","0.737548333296073","0.873197621210559","0.858079753780178","0.88550251285521","0.887578804021674","0.794239829884738"
"ABQ.8.3","0.0595970283024656","0.131614868131951","0.0526689869966305","0.177149606973335","0.266451604352987","0.201849336037513","0.14213491478436","0.223425857144865","0.289124644059599","0.12572418393514","0.0576175351635811","0.0939236592188918","0.101235383619878","0.06477216406898","0.0286145783210117","0.0626045976199563"
"Quant.9.3","0.295414401258095","0.269424571695005","0.334092339754608","0.291130491573802","0.278691345874892","0.266973564716143","0.30105891764514","0.278159430972334","0.228822951131669","0.277753383502949","0.247436626819237","0.307910454649626","0.293812832704971","0.305989883586081","0.304578278820998","0.264793790808863"
