"","Sint-6-1","Sint-6-2","Sint-6-3","Sint-6-4","Sint-6-5","Sint-1-1","Mcav-11-1","Mcav-11-2","Mcav-11-3","Mcav-11-4","Mcav-11-5","Mcav-4-1","Mcav-33-1","Mcav-34-1","Mcav-1-1","Mcav-56-1","Mcav-57-1","Mcav-58-1","Mcav-59-1","Mcav-60-1","Mcav-61-1","Ofav-52-1","Ofav-51-1","Ofav-483-1","Ofav-575-1","Ofav-1-1","Ofav-57-1","Ofav-58-1","Ofav-132-1","Ofav-61-1","Ofav-56-1","Ofav-56-2","Ofav-56-3","Ofav-56-4","Ofav-56-5","Apal-58-1","Apal-24-1","Apal-33-1","Apal-68-1","Apal-85-1","Apal-8-1","Apal-58-2","Apal-13-1","Apal-14-1","Apal-7-1","Apal-5-1","Apal-58-3","Apal-20-1","Apal-58-4","Apal-58-5","Pcliv-5-1","Pcliv-3-1","Pcliv-1-1","Pcliv-2-1","Pcliv-7-1","Pcliv-8-1","Pcliv-9-1","Pcliv-12-1","Pcliv-14-1","Pcliv-17-2","Pcliv-17-3","Pcliv-17-4","Pcliv-17-5","Ssid-1-1","Ssid-2-1","Ssid-6-1","Ssid-7-1","Ssid-8-1","Ssid-9-1","Ssid-11-1","Ssid-12-1","Ssid-19-1","Ssid-20-1","Ssid-16-1","Ssid-16-2","Ssid-16-3","Pstr-1-1","Pstr-1-2","Pstr-1-3","Pstr-1-4","Pstr-1-5","Pstr-2-1","Pstr-3-1","Pstr-4-1","Pstr-5-1","Pstr-6-1","Pstr-7-1","Pstr-8-1","Pstr-9-1","Pstr-10-1"
"Tau1.7.2","1234.12515461784","1435.68885308101","1530.02257370363","1501.86787370283","1929.31264873581","1585.46884664327","1843.72464204255","1263.23940179485","1128.13465694806","1175.01687521764","945.627819710374","1221.66579051565","1077.8219457615","1852.87618172111","1594.44747144233","892.073658815523","1080.63744455346","1218.78302741115","1047.48786333493","860.942139118459","1053.25936255752","1183.8096861871","1417.52654635852","1390.3306518141","1106.89932771056","1250.37912944761","1042.72758240049","1115.49204093297","1325.99311825787","1681.97188185341","1431.25250006923","1171.54172296622","1265.63177376559","1308.93249149789","1437.03335533303","1426.55906780568","1315.69434968425","1688.70873094219","1741.88131495078","1444.45116581994","1247.18034192031","1381.68381904458","1212.57515836088","1431.32609843963","1792.11629736694","1164.81156840119","994.790822857206","1350.72097589276","1170.12283426724","1445.6872907537","788.600248187374","824.699395320564","1305.80772638719","714.655831626153","753.887781694101","745.122023441799","970.786745343097","811.612228224933","764.959852680475","1032.60380257495","961.321183520114","1028.34538282187","1099.44242113293","2357.32546000416","2556.99724355724","2327.14379417165","2021.04247043094","2280.16426666549","1867.21704412516","1443.94397883127","2534.12246768481","1464.18860256719","2192.21347157903","2059.13879978869","1655.67354091105","2211.45556401113","1001.58332781182","1433.46482695326","1319.98507894892","2014.22923106299","1229.22117110902","1530.13031589517","1224.75892368153","1109.25671813739","1086.92985397194","1197.51995565822","1592.93909108231","1244.07480287993","1335.25263494109","1285.06335693475"
"Tau2.7.2","1011820.90017865","1249059.1531656","1116458.88818184","1553637.16270682","1246009.99245369","1719678.06649417","753002.155934023","887456.047761102","1061866.80833358","1613974.25381589","1019834.00463313","1399241.54535059","867990.0698489","650501.147254775","693576.944740393","1010564.83559674","1125364.68241584","1220762.5004797","1433188.11585541","1079057.30513156","1311074.58878843","2181078.54694484","2407002.64852742","1725989.54532847","2012111.86692037","1657649.35374998","3473425.51319735","3843393.18438077","2103714.10561973","1113778.49047916","1769682.90031195","1638222.38022535","2624794.97708085","2576778.6746331","2443777.42303805","2772398.11226677","1668707.06897982","2620387.17353322","2475675.21077135","1506442.73076985","2181068.19551959","2542100.75802566","3879679.65351503","2975829.3256959","2101539.71502098","3161558.20159324","1802116.18054006","3138519.99327103","2526517.14487165","2296635.11435071","1283747.48217634","984851.771226553","567941.326455994","2018412.77461219","1298267.77933714","1859382.2099266","796751.380317082","1742441.04906286","789134.772317906","1765618.3947489","2227859.46245881","1283220.80377545","1350640.44567071","2426265.46086877","2473533.76982192","3187137.43193888","1451747.13204556","1121605.88761018","2047568.3822586","1987557.47263081","1187513.18163953","1135278.90029438","1938258.20112046","1088496.73343018","1102169.06817602","1063192.93340966","1884377.7077372","2133396.7681758","2778239.78671482","14397507.1810236","2800159.15972561","2250882.23082676","2122049.18218166","3525083.17766808","4097622.68118314","3440875.84456368","2171616.71607434","2269165.64142229","1806818.72772849","2222514.86334459"
"NPQ.7.2","0.125927480834922","0.144204541809151","0.191162875292262","0.211008206870554","0.107784733433288","0.283237984052733","0.342061031819813","0.345923851211441","0.344416264645585","0.391124264023942","0.344620132913942","0.394793325460423","0.250782318704878","0.228908675919487","0.343045719813904","0.247113504780489","0.157146871533705","0.213089076261225","0.239475496419399","0.26552015123816","0.181436528729455","0.235669277383555","0.248837353722179","0.22182867804091","0.215926411945323","0.233138993507897","0.321557834171027","0.333906672178468","0.264353397616573","0.241180855168371","0.293860170642855","0.315886582210341","0.474715430460951","0.349760727336778","0.319372549574942","0.159747698947225","0.223325401970449","0.263480229765238","0.161896457797624","0.206848530677425","0.162309573685475","0.136074174316989","0.176565136322127","0.27318698497964","0.32587693670329","0.326377821366203","0.300618565113857","0.332082768637774","0.267200839101369","0.179803889610986","0.315329790155022","0.235467649680638","0.229732698495791","0.428595895034915","0.247638838371643","0.298530905821732","0.104986288535341","0.306273935344576","0.241776895988581","0.306988885455687","0.261991149752934","0.216117416383082","0.22566849062847","0.252149666304114","0.264867753450989","0.37799051886328","0.188391326352913","0.371885207874476","0.472680384483869","0.244744831456016","0.282978777625066","0.250969578067676","0.261242447683633","0.214245038816845","0.213611795246104","0.21123443620976","0.234535810519757","0.288337018459371","0.425154150758503","0.390735597170733","0.324546470300274","0.185014081362059","0.284761750123817","0.235666137754359","0.292880203200835","0.272170140793649","0.198240535349211","0.219789662974083","0.360489174260249","0.263814689771059"
"qP.7.2","0.675976796880643","0.655708891959156","0.648680056588897","0.603280424378917","0.630280658933603","0.701349348462168","0.855467958858291","0.781657055615276","0.672498308184574","0.729436351774943","0.697209994796499","0.809791203319235","0.698993074859781","0.741623171136303","0.96014686344193","0.65349806260979","0.543628156906687","0.650423995025661","0.689741670329948","0.657170602614144","0.666525643804525","0.514918647035689","0.55931623371422","0.562935413604864","0.523642396335329","0.587710861095082","0.573720346532501","0.61299970424713","0.658955227829016","0.712599830141977","0.737645196338578","0.790295261728807","0.801605680524148","0.748691103873826","0.814485070874913","0.502763458949163","0.59582259464722","0.594491283156758","0.451739964282181","0.564915330994862","0.475660194408671","0.399291845485588","0.6109844068393","0.653897455402144","0.718349392982791","0.725879419623116","0.723428560066282","0.678296943905741","0.634600119548422","0.539839378166124","0.842328467950439","0.863730921831759","0.882445878597652","0.709290288060575","0.68353962556606","0.662488966292055","0.763527747577118","0.766976712554724","0.73409791673797","0.67881705626982","0.658145520901371","0.649483161556727","0.715443223425717","0.764078673620457","0.839323901303925","0.800838731255117","0.665081477651346","0.852993224206034","0.896351219880535","0.594798393157048","0.779478085727214","0.675541791242819","0.691252503622063","0.672653311814088","0.687607025283367","0.708583786429752","0.850294763279265","0.807762959054372","0.787930169998178","0.738796034806978","0.65267089084153","0.672531529295371","0.629069696739801","0.63563293717466","0.64264564739346","0.595010827193658","0.590716335858337","0.564696459131844","0.653745503286687","0.628513829073666"
"ABQ.7.2","0.164503551734153","0.107388205997293","0.0964413058746257","0.0497615147467579","0.0760613626425554","0.164500033975868","0.092082832813276","0.131543854241709","0.103259147382315","0.134352467173697","0.0441129656581181","0.0565129825927073","0.0108503449280669","0.0299994505823177","0.0744577243818354","0.0802784990815195","0","0.0752860656472205","0.130770197986022","0.0682880307431109","0.12133009148409","0.142788147154598","0.0840168688985893","0.0699415285202524","0.170580709540513","0.0855360086416539","0.215311431336861","0.346544951350391","0.0437100650500919","0.0414667823120444","0.051693505995826","0.153710283376962","0.100486200823757","0.0952645707723574","0.141720250915337","0.0873782081504157","0.140462747583657","0.112413966780835","0.138878750207783","0.0349405352208366","0.254282662199151","0.279134976691728","0.0897719947456346","0","0","0.0959193282890358","0.144984482543561","0.181925609371369","0.0849701915175595","0.46694684625941","0.107353384496416","0.0320527625270876","0.0300366280937936","0.221169158461567","0.0203741548740793","0.0654821995656698","0.0596831511041221","0.147628255878847","0.0463879278786544","0.0577530582056496","0.227231299595869","0.159591999016163","0.0822136656941703","0.126368352125807","0.0839665359289409","0.201985891080865","0.0149631227502587","0.0724370766519302","0.0939179471680165","0.114632630664994","0.0945154848592142","0.0555199364901358","0.0873415666464067","0","0.058871366882551","0.00625045179417472","0.201546744118273","0.0825499038367439","0.121185629203697","0.452826500094022","0.184521237080167","0.0807901904034611","0.0889113658201576","0.268474485382556","0","0.130583528449749","0.191237617352379","0.195392500116331","0.154840565821191","0.108020021327213"
"Quant.8.2","0.219870370223892","0.199962202185167","0.191388057528974","0.169838853442833","0.191599935139649","0.175418680306071","0.231095060341136","0.243127645329406","0.233696327053423","0.201815338738353","0.240086982617921","0.195682142537678","0.256267859450177","0.270790353936142","0.27188275591915","0.248737480930051","0.219143216997224","0.21704980150276","0.213677336460616","0.220170729565767","0.206650620328165","0.156388139418937","0.149347354750476","0.163281383970725","0.163001873052909","0.17586158787917","0.118517235944611","0.121800703823567","0.168446997549972","0.195228788747327","0.174358718802042","0.171675246087428","0.142575782459472","0.149949551402744","0.147735373882055","0.165670622012743","0.167812824556633","0.122824935278443","0.140001506754659","0.162864194172535","0.155576404838315","0.132192248416311","0.126803440225179","0.134254019808542","0.152763162127351","0.111273705410623","0.141679620778812","0.101126043574332","0.136884008925971","0.107902397947995","0.245987924645077","0.253050262114447","0.32900805394561","0.180797142518023","0.225664133179969","0.166450917735061","0.27615736550354","0.199105867191276","0.229321692225633","0.202995063383828","0.181780631561106","0.208454501129001","0.22809069411952","0.115428614864509","0.118198593233693","0.100523563043507","0.195682107377561","0.200223131887874","0.172200949082515","0.161463662236657","0.166458758328112","0.204624819142385","0.146732742311084","0.203274089640495","0.199217890906856","0.21107204319716","0.175365875609062","0.15522735187048","0.12116177340129","0.0848930901984618","0.124874131739021","0.171855675277213","0.135585706989644","0.136912406479488","0.0943583741315922","0.0999650368069642","0.152237096646577","0.137848963802623","0.172191268281916","0.152829342793268"
"Sigma.8.2","5.55611329362289","5.17167130792481","5.2801544561159","4.60426453201261","5.49485927464142","4.6270125237595","4.55538546805701","3.4968679661576","3.23034318373221","3.90607922754064","3.53097537035762","3.29507352184496","4.08628054786022","5.90570326071207","4.98118831297309","3.09666404513855","3.56171456312247","4.02732439558817","3.51092470010561","3.24305264628556","3.25631130731676","3.08640647449784","3.435010202094","3.82757002363319","2.66721339490919","3.30592006438921","2.571593438797","2.90172485675675","3.34122949815042","4.13586894464683","3.30402938399254","2.92092700021392","3.37727782698526","3.05986252139137","3.56016564622987","3.16941643443485","3.07621376663163","3.08467274951178","2.92136590478293","2.71489225332752","2.67518108402766","2.36947778430632","3.22623328452214","3.32500540836162","2.94900620903887","2.56402346332845","2.63184480440164","3.15694705275718","2.56760766298298","2.80682647135717","3.19695212535048","4.20707113175098","4.55562464080921","2.26769424685511","2.97105900758711","2.78710141962689","4.0703899485179","2.89008084531318","3.16331348192657","2.71647931831129","2.60972560333632","3.03224903822254","2.97585435573009","3.59161907727301","3.90269735235508","3.40300043189744","3.58813564345245","4.21556103649963","4.08928831801917","2.81034607757749","4.35273475746531","3.91949991827232","3.96400536993636","4.02740939592328","4.46079749031292","4.43535211107449","2.77534952383212","3.07672305522177","2.7539125201066","3.18475394108833","2.66368311483105","2.94638607036836","2.95866888370701","2.17944683379474","2.50058369023816","2.51458116100704","3.22699974791964","2.39735100845345","3.55202148561534","3.10382282712417"
"Connect.8.2","0.0140785311008942","0.0911046483159535","0.0944887673592761","0.215473446084569","0.0853209263037887","0.036229702537159","0.0481305493058868","0.212795281315282","0.162948076871893","0.169748567153875","0.288737223047022","0.201475518164541","0.232667294805758","0.281880234406963","0.244220677984889","0.217064450818985","0.296929505385851","0.309413143094008","0.212877737717316","0.193789006250718","0.330293980146962","0.313259565606229","0.180165693515499","0.100901090651968","0.201275895639626","0.295238859950683","0.258063886009163","0.250489230778239","0.191818565827857","0.0546578859681092","0.187298612240329","0.19587969819374","0.132766767969391","0.278221072783932","0.164569875930645","0.232321171369686","0.207393054188798","0.109293683569744","0.201160032298886","0.194380463196279","0.34408268540462","0.424410461079921","0.265569369257706","0.0750419687906024","0.33805839853877","0.461193752081956","0.194194454730287","0.36830658718263","0.181880347969089","0.30717358268542","0.129167702585867","0.208386695152336","0.053798026001947","0.134548658668445","0.27789151861607","0.367025601962913","0.209986526454975","0.227447421133227","0.179353366619998","0.218374963463622","0.267311271314187","0.137948152348497","0.125920664399145","0.069359895716167","0.0278639081699525","0.160093269531983","0.242368666746451","0.113580623511517","0.066782914582034","0.293634799529832","0.0899716399345855","0.159650086390822","0.082388842454274","0.13420339009448","0.0949903257433755","0.100419710271485","0.13472976934559","0.261028286807198","0.374135818876242","0.354229594773147","0.243884573352029","0.319753871061332","0.209238432949574","0.292505247131658","0.428484480921771","0.481261121012322","0.273930198388671","0.422398903872305","0.199440994232839","0.21683952880531"
"Tau1.8.2","1282.40301718855","1381.30869202939","1449.63586336186","1369.20774684817","1979.92359946639","2014.96239697205","1954.24597562122","1162.57615484057","1132.13388122052","1090.822846852","1016.93754830941","1189.06302672424","1074.66350246988","1741.83812714099","1455.20123940522","902.700327562035","1004.04121443668","1144.30887880082","1052.71988570497","1004.60290735061","1124.20100114748","1260.56528811279","1401.78649070204","1538.8372913825","1044.1849825038","1115.58335861655","1115.13564984008","1072.89592472062","1290.04342159582","1967.78910920741","1544.58096457812","1234.4513742144","1326.83751326584","1317.63480007647","1456.8824685585","1456.8284869319","1427.87042342968","1549.84063527197","1911.86404319142","1336.07686313408","999.662494436147","1621.04253267378","1286.37520103247","1437.46077975964","1582.71856430815","1154.01423666867","986.646277115156","1254.92111427355","1191.91903508207","1628.42684690996","782.078340929475","838.776340621867","1289.05809407689","787.274582304864","775.230805413225","725.922569390132","921.094544390693","773.422933553186","840.82456930283","989.016041012035","934.222671932834","1002.76184280085","1024.41264404479","2499.51126725956","2954.96262477054","2332.11500002805","1805.50425767704","2392.56095025207","1932.30209846364","1215.77863823253","2701.45945530354","1615.90336420579","2802.59540380161","2054.98617610261","1983.90524005966","2324.48708534021","960.73363722559","1344.73622119615","1468.43444298076","1506.4489248833","1349.69288802901","1412.27107459669","1777.78915696951","1286.6192358034","1119.83558240104","1122.56523415037","1419.79876406294","1153.78780855567","1287.83800417291","1320.33674059526"
"Tau2.8.2","988278.603300106","1082264.4770557","989171.146774754","1473568.5798389","1216039.38231782","2186787.81910797","778446.218997257","821287.321635528","1004042.76088136","1320926.54254061","1033282.21223684","1382431.75029757","848742.652907349","627795.635250364","660051.772779777","1029391.31918759","1106053.19566914","1181071.26265066","1242664.95930517","1124330.54310904","1577593.37581633","2146118.29235496","2477377.32551785","1792888.48384938","1712340.58002379","1613905.13912915","3174579.81698829","2905118.30350173","1893875.55531091","1163792.92495407","2068348.18165951","1574152.460117","2012845.99170407","2734448.87000208","1905177.7343077","1913587.75253506","1729109.4824435","2344042.61623255","2333188.49357161","1524515.8927496","2058670.36139146","2605344.49972427","3711928.16037174","2497497.12838143","1841830.05709291","3183835.91043914","1589704.28059071","2524061.73276738","2826668.8279731","4147652.08579667","1182158.97519177","1005549.43957502","577432.373781763","1703887.90605562","1233294.41154588","1814517.78537072","755554.587072535","1457405.63957567","937996.504585523","1880432.07996328","1703599.83872228","1287549.03162063","1305070.25141869","2414037.88973894","3457980.75489222","2765925.97990444","1275288.48695493","1122358.97961163","1767248.85329649","1664743.97553429","1120608.62787129","1120671.21242358","1975071.96061441","1189721.85944827","1024963.45667965","1107789.47098167","1929066.0623662","1869623.19449767","2907637.78970345","5060367.28541327","2672565.6119504","2016297.13392666","2359195.4506359","3064384.53813049","5403740.24550413","3789617.84364169","1880001.26513806","2068192.4730668","1736724.64220811","1912893.82078925"
"NPQ.8.2","0.114581963008051","0.162494258461809","0.208732949831774","0.233391240917549","0.136088844303027","0.307495475921415","0.342239100573003","0.364169158183876","0.357547284106662","0.436669462378735","0.385708441832743","0.422209981823772","0.283633435630255","0.240166062951099","0.35512108143854","0.27730158253303","0.19163407045083","0.245032825344059","0.26419745693335","0.290831649875128","0.184804770913829","0.275024480549188","0.293207737592012","0.256664191459988","0.249607106124615","0.270642530351367","0.373957788649805","0.384695149676648","0.298432841459517","0.276122989006529","0.314458677231578","0.303717023850907","0.524880593880582","0.369751083888135","0.354514069347166","0.191913680906672","0.258737200609481","0.304071738801752","0.1997063639523","0.251027875306061","0.203954758365908","0.163524542446086","0.219233054090766","0.322395907577735","0.368936706133445","0.393108663759628","0.359029915585355","0.407100112313017","0.289404626695007","0.234942200536254","0.31159785456093","0.255617993689506","0.221168169799587","0.453455398688229","0.260589251186052","0.341649619783305","0.128243638184212","0.326465784832575","0.248485688340355","0.336736891995934","0.29049278110681","0.255192041383411","0.251008964412603","0.2902033834038","0.292949056390949","0.425143284596769","0.216311213348475","0.392918254303211","0.474554811682697","0.283504875604234","0.302098341862951","0.278006127341305","0.292192567914637","0.246061497512637","0.258893940073438","0.23110484240476","0.229261348176593","0.300829484021464","0.473105829264703","0.417193049149942","0.36079841530034","0.2112639140813","0.317723509457514","0.281616924799964","0.334877152799065","0.360933200537405","0.240810638732183","0.250896747809062","0.427388409071236","0.298774420047336"
"qP.8.2","0.671755857887359","0.682439463117238","0.704187974607264","0.634043833999255","0.665671858516789","0.737721385382862","0.867674587832382","0.805504714999707","0.699713663938965","0.767012393853636","0.734600909936987","0.843856762032884","0.730843299665624","0.753602162097157","0.969786311102954","0.701192421811333","0.574719395182243","0.685951941249081","0.727021257752992","0.703134362459197","0.665746969028133","0.554646327679927","0.614004374375728","0.617543984111868","0.577991090644576","0.637581171550985","0.617930127235153","0.677226366527877","0.687913067753542","0.777148231724462","0.784738850727897","0.778276525772781","0.850884346643697","0.794367060164521","0.848791238615153","0.541296600145313","0.629143299568699","0.651907658004507","0.503540480929625","0.598642132381593","0.533414916182019","0.432917136833029","0.628326303636418","0.709227793211426","0.762919544496712","0.771338299401361","0.774879311176748","0.745518241010132","0.734365862401536","0.610487476072765","0.843259686905411","0.86841797915716","0.893361326263048","0.74417918675923","0.700675149498323","0.682082743729334","0.767111622416008","0.775533480325386","0.75898816375877","0.728038894064596","0.702196199767239","0.702219730906815","0.748264395035409","0.789542687501194","0.870563032746492","0.841477426479322","0.709894956900485","0.882614286765849","0.917440848080332","0.645789047045701","0.812702061659177","0.721914391885748","0.745193545295388","0.72728402974134","0.732457997362297","0.744226514812531","0.847231251619213","0.839693724666303","0.81618612118981","0.765638063470163","0.704721656231114","0.716585380628381","0.691542100808721","0.683224039251575","0.684046630311608","0.648530254785014","0.639327738786298","0.615229269078025","0.710371276206658","0.655448093378455"
"ABQ.8.2","0.126130991248822","0.103381616436104","0.0765665854949024","0.100822342274944","0.0485945105956993","0.0625744807072968","0.0985632421818103","0.145582611828199","0.113298784978915","0.0464605017218217","0.0484082911359272","0","0.020345310529157","0.0246144380230371","0.0866107037650989","0.0366609686952581","0.0577353269242121","0.0445925081893329","0.153467441520235","0.125180951005128","0.136966878928178","0.0743471072798787","0.0587080830956626","0.0407335796142739","0.258938861252475","0.106335285868095","0.199658332220292","0.321704814667084","0.131871777279221","0.00507394278159057","0.144681962379904","0.150635524907661","0.0903715325440193","0.0950935580551463","0.111978808287199","0.0897459241956031","0.136565444049941","0.11900405979447","0.0987060567421261","0.0657113981019579","0.267328521883838","0.122959445861302","0","0.0324001351024054","0.111088257845267","0.080452197095931","0.151053482002762","0.173328660442905","0.333212277989514","0.402518041665697","0.0943158106972479","0.0198374240391124","0.0305633876417509","0.159465868731312","0.0769740706081715","0.0316110273755477","0.0426196738289427","0.1460604080716","0.0678010271327992","0.105641196409574","0.182153640583352","0.123886809632821","0.105506842344969","0.154730036733677","0.158734758977853","0.223310998526884","0.0621114855434285","0","0.111438211643594","0.128098684767419","0.14618109477168","0.0626068355164791","0.096096940637771","0.084996206847433","0.0324569288377493","0.0386760588082654","0.213688553095786","0.0755350084002757","0.113266317929625","0.265303968910754","0.179883662374996","0.0854660358746775","0.095484264226011","0.279722375984457","0.178008605145115","0.158910940301555","0.0690616429607763","0.302842461408916","0.146101284017204","0.0988068839305681"
"Quant.9.2","0.224507460823557","0.203178314184436","0.199709221749741","0.177343700924606","0.194556253825012","0.177338713923148","0.235307968999647","0.24371360630176","0.234158061216012","0.212696119128053","0.248285653328204","0.186210345029656","0.26196949470262","0.279722536662615","0.281800475064861","0.238054409915213","0.228463126741725","0.23449331115532","0.212918372504967","0.216558846274886","0.201528295437182","0.142331841820362","0.156562682351066","0.168317724699257","0.164334030152524","0.181553912580446","0.117770332353654","0.125409841195147","0.176891067523436","0.196710697451674","0.180090994716875","0.182613183913671","0.15172010774327","0.144509270539786","0.147957526997117","0.160442267604763","0.170565880600171","0.13239982271703","0.146574037753753","0.177720373969159","0.149337930863459","0.107216812314729","0.154045787703291","0.149991323959013","0.150617135347989","0.137467483704931","0.143473549791071","0.116147911358583","0.11947655612492","0.125531629396701","0.247381047528857","0.260611311849573","0.326076095023235","0.211924942498716","0.237117630803946","0.179300250842369","0.293863345650021","0.21170609113118","0.234019625129013","0.208176011363829","0.19257920649123","0.225161491062139","0.235566447579033","0.124977011177277","0.121217601475705","0.108442498248253","0.198871180399146","0.19729627242133","0.178875829571768","0.162034241986445","0.172307951294358","0.209115260858932","0.150426761762052","0.199185191086303","0.211803843589362","0.210849745582055","0.184723167922575","0.156168070674748","0.12376000549047","0.0832814350711445","0.137704687643272","0.169363596887514","0.139477234478573","0.13612883986933","0.105508671591485","0.127401556881499","0.147390111847864","0.133657738705456","0.173449771262064","0.161576813204566"
"Sigma.9.2","5.97281774222273","5.48597914654704","5.40610656807856","4.46907649749662","5.39278467855855","4.81595969651694","4.55906544103683","3.50734938941301","3.09642844434048","3.9992257343893","3.41765262597232","3.06882607671471","3.9376011740919","5.84107557931255","4.97932115060387","3.16515016943298","3.42853043474477","3.95810327208642","3.42107258275415","3.2054179069945","3.30328491162113","3.19117886510285","3.23619997179376","3.58482026051707","2.85443275683636","3.32978136525352","2.57975016066331","4.27198685877333","3.33987633556058","4.15696112755333","3.46299048960643","3.31333447796131","3.07628537882902","3.19493922944769","3.68692120965443","3.17586587305806","3.16883498099714","3.20500955139084","2.94636470498248","2.67917925425165","2.60743743824545","2.70167413938261","2.93638037603637","2.81846110325148","3.04345856894044","2.49166279409831","2.4607293713329","2.43635234970628","2.62766603822778","2.83293080076771","3.2715267754634","4.04788580074133","4.67320641392215","2.39778618169107","2.8879614615746","2.46163422106818","3.99496815923228","2.71174174852777","3.02923225080313","2.79814647872231","2.7509100751284","3.22450058581634","3.06524574160384","3.73523957378216","3.70204525309323","3.4364022258409","3.40411842226547","4.21097256617416","4.60214289158576","2.72363359536009","4.46252420940464","3.85956213411465","3.83900054854673","4.0290085666483","4.51110233014218","4.51435589990836","3.0528202466642","3.18831614994404","2.54025321942427","4.33479126920922","2.82772961841302","2.96582577151069","2.82192795553024","2.23083472012165","2.27714407072435","2.11376879223857","3.36344912150102","2.33778836189716","3.62109506907923","3.16136423465854"
"Connect.9.2","0.0781775315092073","0.173629755454561","0.055150135768468","0.100849576859577","0.107821060630842","0.162970466452184","0.0528343715039714","0.232655565008757","0.177805651642064","0.244945456527483","0.285725268190696","0.356661791094","0.289805711742761","0.276068395455128","0.243407979016023","0.237016986917083","0.212583165993545","0.31671735412204","0.172720114154956","0.273028331203015","0.268591145891407","0.268023670753101","0.21558829705952","0.231218758835388","0.179971412274971","0.204260176832578","0.311688710059098","0.675418188302854","0.159780608131967","0.115501408898211","0.146848446588462","0.250065979705897","0","0.403569090619403","0.17205351527128","0.233482666499822","0.107972528932216","0.0411900779017156","0.204709135032501","0.263485558709707","0.379836660667218","0.357113567344951","0.112970779099504","0.156324120804665","0.293333901505042","0.311454957987589","0.211082766647535","0.321075802893645","0.472204661736061","0.330212555554008","0.0989880475942427","0.204441280793255","0.102783051110157","0.0515794681057","0.23523958246284","0.200804062206731","0.216219784836998","0.093598943466041","0.272162098142933","0.350213616674835","0.195044466194728","0.18203330375027","0.144348654242359","0.117284726604777","0.0829067706622415","0.15855827170314","0.137421076198462","0.106805340548227","0.222484418066452","0.403007371269821","0","0.107295666204731","0.018875021310065","0.169271282662825","0.0235839422703959","0.140966909447402","0.057101395162578","0.251374775697363","0.324265998628422","0.229453969977125","0.246604789802025","0.356613654236174","0.26345151728511","0.34728654232375","0.511050940211771","0.33849164919023","0.25973490776803","0.416705027853845","0.12785033165965","0.178207496880084"
"Tau1.9.2","1320.55221184921","1334.65190789207","1595.2033441088","1239.12197013726","2106.52974965396","1845.78514659648","1935.01228567151","1211.50774391688","1295.83855356317","1094.45052914427","1047.87773472265","1061.3293193185","997.717172353437","1599.8310551917","1473.94960720225","869.982263978065","975.263015458401","1074.12720088477","930.558379323728","1020.99545524879","1120.2519141471","1258.16810997338","1246.97272947675","1388.89142878456","1079.29489658756","1080.36484598095","1031.20235752245","965.973948675965","1205.70566105249","2060.80148702121","1524.08214506463","1275.59623281527","1397.98955119062","1289.98572488092","1535.98555136479","1455.65372510968","1424.72657343204","1363.12812095718","2013.2487262081","1319.78655980598","1089.19278601103","1356.12691820968","1004.57009540889","1295.18306084568","1194.27869652203","1233.53113499365","1189.75405334011","1211.77911046452","1610.51697332315","1622.74744965455","807.435866367209","865.651258925227","1264.32272042606","765.806509664096","867.159759731458","754.122994701235","904.540795701387","748.03228983374","834.800145665786","975.156637091766","933.441397644219","1027.52576662739","953.238956142711","2837.46639516351","3424.08435805518","2225.37922366862","1692.42114048264","2315.27341531031","1885.55342599352","1138.86569738571","3415.28181118743","1718.70923424482","2753.7805714293","1998.14492340443","2078.422249405","2294.30733950028","951.666091113979","1314.74507846124","1366.66763059464","1268.99756494605","1606.71826561755","1326.12289529936","1978.49362342477","1165.74354373097","1035.86762140255","1202.13850401853","1746.76768405683","1277.15427420381","1433.26782518519","1287.42711116451"
"Tau2.9.2","914683.930461606","1047224.08993884","1026858.9138842","1395985.10202933","1244719.76099487","1935607.72340835","768925.763564771","802499.457409138","1060400.70358051","1260063.57368348","1045231.1233209","1289213.05353048","798134.696255703","576597.023495164","650125.836967562","995977.420702824","1023403.48852255","1198068.59232179","1118896.34303094","1232376.33990917","1566949.09041073","1686293.72933831","2216024.90161949","1659829.16823022","1742151.51183999","1640679.76746046","2571200.30018346","2704869.62428064","1757306.9492404","1197442.95184758","2188354.65748117","1492056.28044089","2190883.75452425","2429267.78352255","1800915.00690023","1783373.97813399","1696974.59959581","1568877.84571127","2337148.18350037","1412545.30127334","2130449.14308576","2367802.59410535","2293234.83659296","2148520.21578794","1486415.20594901","3220430.20815194","1635996.10309934","2879034.59118089","3239262.01252677","4768441.12257778","1239364.69216729","1003335.56245874","574836.466797106","1734846.14917232","1221287.2923598","1474257.08331901","767132.264890725","1283740.24885644","888164.946816843","1770877.03752414","1814190.49171903","1314712.03243692","1218956.80775437","2482140.06470523","3703787.68657538","2420125.66603219","1107622.87539467","1036823.32341183","1403135.9007715","1767860.76956158","1292051.63479159","1076749.44956236","1673150.32029832","1200547.0275935","1010168.00922688","990352.091522828","1996236.22568443","1474538.09240735","2243584.36387165","3335237.76718272","3139919.39131933","1791176.1338229","2674484.47252233","2325346.84002057","5059639.94992577","3997131.86541696","1861140.81810431","2485591.71684171","1573459.65313708","1927469.59814123"
